patient,file,start_sec,mode,seed,sr_value,cr_value,sr_reason,cr_reason,frequency,max_clipped_fraction,bistable_valid,bistable_reason,bistable_events,bistable_intervals,bistable_cv,fhn_events,fhn_intervals,fhn_valid
chb03,chb03_02.edf,8.0,trailing,42,-13.753499447374498,0.9168986518918317,ok,ok,2.9000000000000004,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_02.edf,8.0,trailing,43,-21.901073983429697,0.8619201811912605,ok,ok,2.9000000000000004,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_02.edf,8.0,trailing,44,-18.272025165492575,0.5832620601751652,ok,ok,2.9000000000000004,0.0,True,ok,6,5,0.7572960273799565,11,10,True
chb03,chb03_02.edf,1804.0,trailing,42,-14.058344504784198,0.9345659351916152,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_02.edf,1804.0,trailing,43,-12.289428110575706,0.7900204822856967,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,12,True
chb03,chb03_02.edf,1804.0,trailing,44,-15.816298798892017,0.5817771800451791,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7573514085450318,11,10,True
chb03,chb03_02.edf,3596.0,trailing,42,-5.80377196009296,1.0331967347937476,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_02.edf,3596.0,trailing,43,-5.740802366476139,0.8619201811912605,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_02.edf,3596.0,trailing,44,-13.702850340735043,1.0717766548928715,ok,ok,1.0,0.0,True,ok,6,5,0.7755176278137242,12,11,True
chb03,chb03_03.edf,4.0,centered,42,-6.972744083210836,0.8872714503711113,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_03.edf,4.0,centered,43,-9.644096700973062,0.8304861720795974,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_03.edf,4.0,centered,44,-14.059401432895728,0.5832620601751652,ok,ok,1.3,0.0,True,ok,6,5,0.7601303401649327,11,10,True
chb03,chb03_03.edf,1800.0,centered,42,-17.244517630817835,0.9436301402414807,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_03.edf,1800.0,centered,43,-23.417227373182225,0.8210858044271492,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_03.edf,1800.0,centered,44,-23.99840783706072,0.22388657751985705,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.736054784642861,10,9,True
chb03,chb03_03.edf,3592.0,centered,42,-7.970391861169606,0.9589743574261135,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,11,True
chb03,chb03_03.edf,3592.0,centered,43,-10.309093623027138,0.7927189995908239,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_03.edf,3592.0,centered,44,-13.0217421982723,0.5817771800451791,ok,ok,1.3,0.0,True,ok,6,5,0.7653047377900415,11,10,True
chb03,chb03_03.edf,8.0,trailing,42,-9.29108724483476,0.896964841746811,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,11,9,True
chb03,chb03_03.edf,8.0,trailing,43,-10.538849310715815,0.8210858044271492,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_03.edf,8.0,trailing,44,-14.150009804799973,0.5214525148879743,ok,ok,1.3,0.0,True,ok,6,5,0.7644294068001275,10,8,True
chb03,chb03_03.edf,1804.0,trailing,42,-18.63213454591558,0.8809953131673368,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_03.edf,1804.0,trailing,43,-22.34383926876528,0.7927189995908239,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_03.edf,1804.0,trailing,44,-23.696136213854114,0.6453962439929484,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7612924719352987,12,11,True
chb03,chb03_03.edf,3596.0,trailing,42,-7.481063352308308,0.9605984988978551,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_03.edf,3596.0,trailing,43,-9.598604142824176,0.8577440046665656,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,14,True
chb03,chb03_03.edf,3596.0,trailing,44,-12.617410091073374,0.5801835197482597,ok,ok,1.3,0.0,True,ok,6,5,0.7659876120868265,11,10,True
chb03,chb03_04.edf,4.0,centered,42,-9.995723204101711,0.9605984988978551,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_04.edf,4.0,centered,43,-14.726361211957443,0.8190856436926941,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_04.edf,4.0,centered,44,-16.093373957782788,0.5801835197482597,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7559836106932202,11,10,True
chb03,chb03_04.edf,1800.0,centered,42,-13.20441649478457,0.9605984988978551,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_04.edf,1800.0,centered,43,-17.336177683956393,0.8171069449944549,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_04.edf,1800.0,centered,44,-19.539152013378747,0.5848473317658375,ok,ok,1.8,0.0,True,ok,6,5,0.7601303401649327,11,10,True
chb03,chb03_04.edf,3592.0,centered,42,-10.435968439916742,0.9605984988978551,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_04.edf,3592.0,centered,43,-13.101273061166346,0.862175938895508,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,13,True
chb03,chb03_04.edf,3592.0,centered,44,-16.049678926493794,0.7838230104199025,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7651069718617985,11,10,True
chb03,chb03_04.edf,8.0,trailing,42,-10.663891424905877,0.9037170373429898,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_04.edf,8.0,trailing,43,-14.969020322335147,0.7803242937337722,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,12,True
chb03,chb03_04.edf,8.0,trailing,44,-15.460940399868148,0.5848473317658375,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7559392424501804,11,10,True
chb03,chb03_04.edf,1804.0,trailing,42,-6.322978656367973,1.0782762389770337,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,11,True
chb03,chb03_04.edf,1804.0,trailing,43,-4.446067356063274,0.8765769883898336,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_04.edf,1804.0,trailing,44,-12.640310524189603,0.5817771800451791,ok,ok,1.0,0.0,True,ok,6,5,0.7609989843682482,11,10,True
chb03,chb03_04.edf,3596.0,trailing,42,-17.468358539322512,0.9168986518918317,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_04.edf,3596.0,trailing,43,-11.391656593940223,0.8619201811912605,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_04.edf,3596.0,trailing,44,-18.82840293146679,0.5234424491170963,ok,ok,1.1,0.0,True,ok,6,5,0.7578725220801705,10,8,True
chb03,chb03_05.edf,4.0,centered,42,-16.685232024461502,0.8846135701161248,ok,ok,2.4000000000000004,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_05.edf,4.0,centered,43,-13.40267622442861,0.8482895051706254,ok,ok,2.4000000000000004,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_05.edf,4.0,centered,44,-17.266180445467572,0.5482307845372576,ok,ok,2.4000000000000004,0.0,True,ok,6,5,0.7572960273799565,10,9,True
chb03,chb03_05.edf,1800.0,centered,42,-6.990457674797495,0.8929248603629026,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_05.edf,1800.0,centered,43,-12.9616751333152,0.8171069449944549,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_05.edf,1800.0,centered,44,-14.598123904851313,0.5848473317658375,ok,ok,1.5,0.0,True,ok,6,5,0.7590109644896735,11,10,True
chb03,chb03_05.edf,3592.0,centered,42,-17.263268624545304,0.886269566876671,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_05.edf,3592.0,centered,43,-19.306992911988004,0.8159668753880298,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_05.edf,3592.0,centered,44,-23.8369294249377,0.5832620601751652,ok,ok,1.8,0.0,True,ok,6,5,0.7624449836085877,11,10,True
chb03,chb03_05.edf,8.0,trailing,42,-19.55140277680629,1.0036339976325919,ok,ok,2.4000000000000004,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_05.edf,8.0,trailing,43,-15.486072997009378,0.8210858044271492,ok,ok,2.4000000000000004,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_05.edf,8.0,trailing,44,-19.721632689038863,0.5848473317658375,ok,ok,2.4000000000000004,0.0,True,ok,6,5,0.7572960273799565,11,10,True
chb03,chb03_05.edf,1804.0,trailing,42,-12.300198922333923,0.9455946428090657,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_05.edf,1804.0,trailing,43,-16.75600996370583,0.7927189995908239,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_05.edf,1804.0,trailing,44,-18.753555297524372,0.5452829084862902,ok,ok,1.8,0.0,True,ok,6,5,0.7629716130729306,10,9,True
chb03,chb03_05.edf,3596.0,trailing,42,-15.447608920994877,0.9589015277715501,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,15,12,True
chb03,chb03_05.edf,3596.0,trailing,43,-19.418879074080397,0.7927189995908239,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_05.edf,3596.0,trailing,44,-21.73945671529928,0.5697623334788614,ok,ok,1.8,0.0,True,ok,6,5,0.7609209406661214,11,9,True
chb03,chb03_06.edf,4.0,centered,42,-10.85115162779425,0.9345659351916152,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_06.edf,4.0,centered,43,-8.827953465709722,0.8540998977217725,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,14,True
chb03,chb03_06.edf,4.0,centered,44,-18.259204366204585,0.5214525148879743,ok,ok,1.0,0.0,True,ok,6,5,0.7574151719278793,10,8,True
chb03,chb03_06.edf,1800.0,centered,42,-10.753688756981491,0.9605984988978551,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_06.edf,1800.0,centered,43,-18.668644620104626,0.8243638652300748,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_06.edf,1800.0,centered,44,-19.024359976096136,0.2100566216375997,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7608158014525248,10,9,True
chb03,chb03_06.edf,3592.0,centered,42,-10.471136340486552,0.9394745874762352,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_06.edf,3592.0,centered,43,-10.120359376658648,0.8555077538341642,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_06.edf,3592.0,centered,44,-17.98425143826845,0.5775528038221884,ok,ok,1.0,0.0,True,ok,6,5,0.7699192772265452,11,10,True
chb03,chb03_06.edf,8.0,trailing,42,-11.510124377859324,0.8673877279860198,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_06.edf,8.0,trailing,43,-9.139786817547986,0.7971375479513516,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,12,True
chb03,chb03_06.edf,8.0,trailing,44,-18.28883705524307,1.0730854946783586,ok,ok,1.0,0.0,True,ok,6,5,0.7640185500733627,12,11,True
chb03,chb03_06.edf,1804.0,trailing,42,-14.688868019794105,0.9098936057367173,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,10,True
chb03,chb03_06.edf,1804.0,trailing,43,-17.931513630272946,0.8812515537519372,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,16,14,True
chb03,chb03_06.edf,1804.0,trailing,44,-19.318845198646983,0.5801835197482597,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7702225222863945,11,10,True
chb03,chb03_06.edf,3596.0,trailing,42,-13.858152606607991,0.896964841746811,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,11,9,True
chb03,chb03_06.edf,3596.0,trailing,43,-8.468246241703712,1.131865269483964,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,12,11,True
chb03,chb03_06.edf,3596.0,trailing,44,-14.762666442039878,0.5875283299301702,ok,ok,1.1,0.0,True,ok,6,5,0.7578725220801705,11,10,True
chb03,chb03_07.edf,4.0,centered,42,-15.735190542471834,0.963959852090742,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb03,chb03_07.edf,4.0,centered,43,-8.973800660220679,0.8397199471864115,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_07.edf,4.0,centered,44,-15.055679231711899,0.5817771800451791,ok,ok,1.1,0.0,True,ok,6,5,0.7609766231436249,11,10,True
chb03,chb03_07.edf,1800.0,centered,42,-11.300700244246272,0.9605984988978551,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_07.edf,1800.0,centered,43,-15.899087159761613,1.2048505927237145,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,13,12,True
chb03,chb03_07.edf,1800.0,centered,44,-17.74233919733788,0.5817771800451791,ok,ok,1.5,0.0,True,ok,6,5,0.7566157887477064,11,10,True
chb03,chb03_07.edf,3592.0,centered,42,-13.98484641711628,0.8737311171571935,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,11,9,True
chb03,chb03_07.edf,3592.0,centered,43,-8.790840767569039,0.9092403974937642,ok,ok,1.1,0.0,False,insufficient_intervals,2,1,,16,15,True
chb03,chb03_07.edf,3592.0,centered,44,-15.856966809611915,0.5212006143191013,ok,ok,1.1,0.0,True,ok,6,5,0.7323672163069714,10,8,True
chb03,chb03_07.edf,8.0,trailing,42,-14.193956639093766,1.0363890354306244,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb03,chb03_07.edf,8.0,trailing,43,-7.636797725386632,0.7847959997570797,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,12,11,True
chb03,chb03_07.edf,8.0,trailing,44,-14.134873402250772,0.5905685842667504,ok,ok,1.1,0.0,True,ok,6,5,0.7379832120940453,11,10,True
chb03,chb03_07.edf,1804.0,trailing,42,-13.825424341722611,0.9605984988978551,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_07.edf,1804.0,trailing,43,-20.20969211853977,0.792341414140958,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,13,12,True
chb03,chb03_07.edf,1804.0,trailing,44,-21.12922842565668,0.5807627041740515,ok,ok,1.6,0.0,True,ok,6,5,0.7562218866351007,11,9,True
chb03,chb03_07.edf,3596.0,trailing,42,-12.8726668315106,0.9394745874762352,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_07.edf,3596.0,trailing,43,-14.396414870498297,0.8210858044271492,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_07.edf,3596.0,trailing,44,-18.325139792019684,0.6438162502321447,ok,ok,1.3,0.0,True,ok,6,5,0.7566157887477064,12,11,True
chb03,chb03_10.edf,4.0,centered,42,-11.841857057285548,0.9671271878788834,ok,ok,3.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,4.0,centered,43,-19.349320768552936,0.8241713827544077,ok,ok,3.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,4.0,centered,44,-17.07700426199577,0.5848473317658375,ok,ok,3.1,0.0,True,ok,6,5,0.7572960273799565,11,10,True
chb03,chb03_10.edf,1800.0,centered,42,-10.621941751171958,0.8809953131673368,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_10.edf,1800.0,centered,43,-15.367150837666358,0.7927189995908239,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,1800.0,centered,44,-16.47304962589488,0.5775528038221884,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7640107896433852,11,10,True
chb03,chb03_10.edf,3592.0,centered,42,-14.586407890932696,0.9605984988978551,ok,ok,3.5,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,3592.0,centered,43,-18.343091376436117,0.7919243853827285,ok,ok,3.5,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,3592.0,centered,44,-9.560902759708034,0.5848473317658375,ok,ok,3.5,0.0,True,ok,6,5,0.7566157887477064,11,10,True
chb03,chb03_10.edf,8.0,trailing,42,-9.358667421096806,0.8500734023639607,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_10.edf,8.0,trailing,43,-11.145211179883056,0.7927189995908239,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,8.0,trailing,44,-14.674206247747298,1.0734509146690363,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7687612333722028,12,11,True
chb03,chb03_10.edf,1804.0,trailing,42,-11.255361687080875,0.9671271878788834,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,1804.0,trailing,43,-16.125472680539836,0.8812515537519372,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,16,14,True
chb03,chb03_10.edf,1804.0,trailing,44,-17.00605336865721,0.5817771800451791,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7572960273799565,11,10,True
chb03,chb03_10.edf,3596.0,trailing,42,-14.819709220717783,0.8809953131673368,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_10.edf,3596.0,trailing,43,-15.724030667804463,0.8371240077198778,ok,ok,3.4000000000000004,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_10.edf,3596.0,trailing,44,-9.622910524512244,0.5714021890757132,ok,ok,3.4000000000000004,0.0,True,ok,6,5,0.7601303401649327,11,9,True
chb03,chb03_34.edf,4.0,centered,42,-1.3516716993499072,1.0813417807249717,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_34.edf,4.0,centered,43,0.672654031367979,0.840634553911285,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_34.edf,4.0,centered,44,-7.370230760234214,1.0734509146690363,ok,ok,1.0,0.0,True,ok,6,5,0.7501761208297144,12,11,True
chb03,chb03_34.edf,1800.0,centered,42,-15.024534507507706,0.9394745874762352,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_34.edf,1800.0,centered,43,-18.078622383891926,0.7927189995908239,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_34.edf,1800.0,centered,44,-19.970378496671444,0.5848473317658375,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.7555394635227161,11,10,True
chb03,chb03_34.edf,3592.0,centered,42,-15.868910078529659,1.007403713078456,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_34.edf,3592.0,centered,43,-22.68804855843176,0.8619201811912605,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_34.edf,3592.0,centered,44,-25.547173404422246,0.5817771800451791,ok,ok,2.0,0.0,True,ok,6,5,0.7616047940247052,11,10,True
chb03,chb03_34.edf,8.0,trailing,42,-7.76578837943992,1.0230610014887158,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_34.edf,8.0,trailing,43,-5.836249645909238,0.7585442635062513,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,10,True
chb03,chb03_34.edf,8.0,trailing,44,-13.490438455285563,0.5848473317658375,ok,ok,1.0,0.0,True,ok,6,5,0.7561999686218253,11,10,True
chb03,chb03_34.edf,1804.0,trailing,42,-8.443892061189619,0.99283653348199,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,10,True
chb03,chb03_34.edf,1804.0,trailing,43,-6.6729262747203375,0.8545246064861679,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_34.edf,1804.0,trailing,44,-13.730893928038947,0.5848473317658375,ok,ok,1.0,0.0,True,ok,6,5,0.7589827724759562,11,10,True
chb03,chb03_34.edf,3596.0,trailing,42,-14.711089911469202,0.9915833841580555,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,15,12,True
chb03,chb03_34.edf,3596.0,trailing,43,-21.735651722024556,0.8265955213091016,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_34.edf,3596.0,trailing,44,-23.36156227440373,0.5214525148879743,ok,ok,2.0,0.0,True,ok,6,5,0.7566157887477064,10,8,True
chb03,chb03_35.edf,4.0,centered,42,-9.341966183539261,0.963959852090742,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb03,chb03_35.edf,4.0,centered,43,-4.496025049097704,0.81405296460978,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,12,True
chb03,chb03_35.edf,4.0,centered,44,-11.446570499761657,0.5801835197482597,ok,ok,1.1,0.0,True,ok,6,5,0.7623546509567237,11,10,True
chb03,chb03_35.edf,1800.0,centered,42,-14.210354617363382,1.0492458795645574,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_35.edf,1800.0,centered,43,-7.24067278906135,1.1590522674329071,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_35.edf,1800.0,centered,44,-13.494207478903215,0.5905685842667504,ok,ok,1.1,0.0,True,ok,6,5,0.7561452925732451,11,10,True
chb03,chb03_35.edf,3592.0,centered,42,-11.06248614632832,0.9197192734047296,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_35.edf,3592.0,centered,43,-2.744332940068261,0.7971375479513516,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,12,True
chb03,chb03_35.edf,3592.0,centered,44,-10.628917204445159,0.1663547915996955,ok,ok,1.1,0.0,True,ok,6,5,0.9133762452294402,10,8,True
chb03,chb03_35.edf,8.0,trailing,42,-12.346149223363465,0.9541174970427988,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_35.edf,8.0,trailing,43,-6.08873395489743,0.8146994592123922,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,13,True
chb03,chb03_35.edf,8.0,trailing,44,-13.465634565041713,0.5817771800451791,ok,ok,1.1,0.0,True,ok,6,5,0.7608158014525248,11,10,True
chb03,chb03_35.edf,1804.0,trailing,42,-15.809982873593512,0.8737311171571935,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,11,9,True
chb03,chb03_35.edf,1804.0,trailing,43,-15.384915004958213,0.7830237424759069,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,12,True
chb03,chb03_35.edf,1804.0,trailing,44,-19.09031555503541,0.5905685842667504,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7344413999145736,11,10,True
chb03,chb03_35.edf,3596.0,trailing,42,-10.66610002613713,0.9345659351916152,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_35.edf,3596.0,trailing,43,-4.215670163491469,0.7197262997103361,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_35.edf,3596.0,trailing,44,-11.07852903445665,0.5409175237783544,ok,ok,1.1,0.0,True,ok,6,5,0.7689282930577241,11,8,True
chb03,chb03_36.edf,4.0,centered,42,-1.3590017399404655,0.9368196907033639,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_36.edf,4.0,centered,43,0.5924559870761983,1.127546918901361,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,12,11,True
chb03,chb03_36.edf,4.0,centered,44,-8.07944426976706,0.5832620601751652,ok,ok,1.0,0.0,True,ok,6,5,0.7581282885858767,11,10,True
chb03,chb03_36.edf,1800.0,centered,42,-12.244364957920645,0.9666120485594429,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_36.edf,1800.0,centered,43,-13.437878810541287,0.9112638206028626,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_36.edf,1800.0,centered,44,-16.989536977109136,0.5801835197482597,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7589451369307825,11,10,True
chb03,chb03_36.edf,3592.0,centered,42,-9.39719980878765,0.9605984988978551,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_36.edf,3592.0,centered,43,-14.387019095675553,0.792341414140958,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,12,True
chb03,chb03_36.edf,3592.0,centered,44,-15.184058984082155,0.6425993263221377,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7566712824199374,12,10,True
chb03,chb03_36.edf,8.0,trailing,42,-12.625342188782538,1.1478111572573073,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_36.edf,8.0,trailing,43,-6.958845976071974,0.8579769323670925,ok,ok,1.1,0.0,False,insufficient_intervals,2,1,,15,13,True
chb03,chb03_36.edf,8.0,trailing,44,-14.09495968609501,1.1115191903507995,ok,ok,1.1,0.0,True,ok,6,5,0.750639443538928,11,10,True
chb03,chb03_36.edf,1804.0,trailing,42,-13.905162688802776,0.9168986518918317,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,13,11,True
chb03,chb03_36.edf,1804.0,trailing,43,-14.103824483729515,0.8619201811912606,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,13,True
chb03,chb03_36.edf,1804.0,trailing,44,-16.686752341330134,1.071068638217255,ok,ok,1.3,0.0,True,ok,6,5,0.763442354877719,12,11,True
chb03,chb03_36.edf,3596.0,trailing,42,-13.279099394976079,0.9280703862792736,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,12,10,True
chb03,chb03_36.edf,3596.0,trailing,43,-6.69067166899317,0.7886835919486747,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb03,chb03_36.edf,3596.0,trailing,44,-13.95839797601423,0.5214525148879743,ok,ok,1.1,0.0,True,ok,6,5,0.7334113501282344,10,8,True
chb05,chb05_01.edf,4.0,centered,42,-19.486240861678137,0.9394745874762352,ok,ok,1.9000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb05,chb05_01.edf,4.0,centered,43,-23.030669387203652,0.8619201811912605,ok,ok,1.9000000000000001,0.0,False,insufficient_intervals,0,0,,15,13,True
chb05,chb05_01.edf,4.0,centered,44,-26.176188090116824,0.5621924281366941,ok,ok,1.9000000000000001,0.0,True,ok,6,5,0.755827867973932,11,9,True
