patient,file,start_sec,end_sec,label,channel,model,drive,noise_intensity,substeps,trial,seed,detector,target_frequency,snr_db,input_snr_db,snr_interpretation,clipped_fraction,noise_convention,initial_state,clip,events,intervals,discarded_intervals,ddof,cv,coherence,valid,reason,zero_noise_snr_db,snr_change_vs_zero_noise_db,snr_change_vs_input_db,duration_sec,sr_numerically_valid
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,0,11304019352729495866,bistable hysteresis; CV sample SD; five intervals,1.0,-1.6041089181573716,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,12,11,0,1,0.6148718428797046,1.6263551690976408,True,ok,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,1,12186661973940802804,bistable hysteresis; CV sample SD; five intervals,1.0,-0.8453644696751271,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,14,13,0,1,1.2517847361164325,0.7988593974251711,True,ok,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,2,6258755330517710887,bistable hysteresis; CV sample SD; five intervals,1.0,-5.319571301164449,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,10,9,0,1,1.0044592867830686,0.9955605101752304,True,ok,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,0,9422344356864014506,bistable hysteresis; CV sample SD; five intervals,1.0,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,1,15318821279060036402,bistable hysteresis; CV sample SD; five intervals,1.0,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,2,1745580357121653389,bistable hysteresis; CV sample SD; five intervals,1.0,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,0,9422344356864014506,bistable hysteresis; CV sample SD; five intervals,1.0,-6.0653302895141294,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,1,15318821279060036402,bistable hysteresis; CV sample SD; five intervals,1.0,1.0871191655741317,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,2,1745580357121653389,bistable hysteresis; CV sample SD; five intervals,1.0,-4.2420035576039545,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,0,9422344356864014506,bistable hysteresis; CV sample SD; five intervals,1.0,-5.679761314825362,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,1,15318821279060036402,bistable hysteresis; CV sample SD; five intervals,1.0,0.2160518182822614,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,2,1745580357121653389,bistable hysteresis; CV sample SD; five intervals,1.0,-6.902612744021831,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,0,9422344356864014506,bistable hysteresis; CV sample SD; five intervals,1.0,-3.1911988204337964,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,12,11,0,1,0.796207494276025,1.2559540159933804,True,ok,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,1,15318821279060036402,bistable hysteresis; CV sample SD; five intervals,1.0,-0.2237096872881466,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,11,10,0,1,1.168254953454673,0.8559775390148168,True,ok,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,2,1745580357121653389,bistable hysteresis; CV sample SD; five intervals,1.0,-6.0406712674594285,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,7,6,0,1,0.6722138559595779,1.4876218202502105,True,ok,,,,10,False
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,6.8855192949536885,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,3,2,0,0,,,False,insufficient_intervals,6.8855192949536885,0.0,-4.3505496687905065,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,6.8855192949536885,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,3,2,0,0,,,False,insufficient_intervals,6.8855192949536885,0.0,-4.3505496687905065,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,6.8855192949536885,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,3,2,0,0,,,False,insufficient_intervals,6.8855192949536885,0.0,-4.3505496687905065,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.1,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-9.380221841922328,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,8,6,1,0,0.0714285714285714,14.0,True,ok,6.8855192949536885,-16.265741136876017,-20.616290805666523,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.1,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-6.377955436795169,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,10,1,0,1.0360953687595142,0.9651621174576523,True,ok,6.8855192949536885,-13.263474731748856,-17.614024400539364,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.1,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-2.462967598951134,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,7,6,0,0,1.8119228898064457,0.551899865952255,True,ok,6.8855192949536885,-9.348486893904823,-13.69903656269533,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.5,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-9.86373914710518,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,9,3,0,0.5983124930462175,1.6713674068690283,True,ok,6.8855192949536885,-16.749258442058867,-21.099808110849374,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.5,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-8.170453597139648,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,14,12,1,0,0.6005030957467994,1.6652703492833407,True,ok,6.8855192949536885,-15.055972892093337,-19.406522560883843,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.5,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-5.854353087103309,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,10,1,0,2.044846099638428,0.4890343582222746,True,ok,6.8855192949536885,-12.739872382056998,-17.090422050847504,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,2.0,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-6.934907362302218,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,10,1,0,0.616483736702881,1.6221028073640125,True,ok,6.8855192949536885,-13.820426657255908,-18.17097632604641,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,2.0,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-2.1615783375598765,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,15,13,1,0,0.9652043403391556,1.0360500447486776,True,ok,6.8855192949536885,-9.047097632513566,-13.397647301304072,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,2.0,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-3.1843709303984253,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,9,7,1,0,0.9706630091464524,1.0302236621537115,True,ok,6.8855192949536885,-10.069890225352117,-14.42043989414262,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,6.882180858337282,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,3,2,0,0,,,False,insufficient_intervals,6.882180858337282,0.0,-4.353888105406913,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,6.882180858337282,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,3,2,0,0,,,False,insufficient_intervals,6.882180858337282,0.0,-4.353888105406913,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.0,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,6.882180858337282,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,3,2,0,0,,,False,insufficient_intervals,6.882180858337282,0.0,-4.353888105406913,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.1,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-1.9986378606363384,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,11,1,0,1.0238942540835096,0.9766633575799316,True,ok,6.882180858337282,-8.880818718973622,-13.234706824380536,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.1,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-3.175969572591444,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,12,0,0,1.2305683297112928,0.8126326477414,True,ok,6.882180858337282,-10.058150430928729,-14.41203853633564,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.1,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-4.111351154484554,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,10,0,0,0.5784379821500544,1.7287938047964957,True,ok,6.882180858337282,-10.993532012821836,-15.347420118228747,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.5,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-2.1867911781807106,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,0.3081418123717949,3.245259032855396,True,ok,6.882180858337282,-9.068972036517993,-13.422860141924906,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.5,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-7.430947685379385,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,1.2943718995101792,0.7725754865185374,True,ok,6.882180858337282,-14.313128543716669,-18.667016649123585,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,0.5,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-8.643515416378047,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,10,0,0,0.2365131465515934,4.228094778578653,True,ok,6.882180858337282,-15.52569627471533,-19.87958438012224,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,2.0,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-1.1089873072969405,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,9,1,0,0.5271610224292499,1.896953601371789,True,ok,6.882180858337282,-7.991168165634223,-12.345056271041136,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,2.0,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-8.992344647859355,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,1.4095323334915826,0.7094551690934813,True,ok,6.882180858337282,-15.874525506196637,-20.22841361160355,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,eeg_component,2.0,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-7.993586932934471,11.236068963744197,local target-band PSD ratio; control is noise-only,0.0,sde,,,9,8,0,0,1.734080743440958,0.5766744159880858,True,ok,6.882180858337282,-14.875767791271754,-19.229655896678665,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-42.63945851653652,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-42.63945851653652,0.0,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-42.63945851653652,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-42.63945851653652,0.0,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-42.63945851653652,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-42.63945851653652,0.0,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.1,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-7.949569645960548,,local target-band PSD ratio; control is noise-only,0.0,sde,,,8,6,1,0,0.0669481430389158,14.936934089698592,True,ok,-42.63945851653652,34.68988887057597,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.1,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,0.3625015338844148,,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,0.9710830048007576,1.0297780880277845,True,ok,-42.63945851653652,43.00196005042093,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.1,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-3.02259616606869,,local target-band PSD ratio; control is noise-only,0.0,sde,,,9,8,0,0,1.928420357545777,0.5185591388760591,True,ok,-42.63945851653652,39.61686235046784,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.5,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-8.499149905205535,,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,10,2,0,0.5934127339219373,1.6851677472286073,True,ok,-42.63945851653652,34.14030861133099,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.5,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-5.776990825191578,,local target-band PSD ratio; control is noise-only,0.0,sde,,,14,12,1,0,0.6005030957467994,1.6652703492833407,True,ok,-42.63945851653652,36.86246769134495,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.5,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-6.197874821646122,,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,10,0,0,0.2484043655767667,4.025694144618246,True,ok,-42.63945851653652,36.4415836948904,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,2.0,1,0,17777416889544131463,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-6.316146998364832,,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,11,1,0,0.5951537553890683,1.680238074522898,True,ok,-42.63945851653652,36.32331151817169,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,2.0,1,1,12051207879173044993,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-0.9762424236637104,,local target-band PSD ratio; control is noise-only,0.0,sde,,,14,12,1,0,0.9131537324455296,1.0951058561868725,True,ok,-42.63945851653652,41.66321609287281,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,2.0,1,2,4220282177024835350,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-3.049572890119474,,local target-band PSD ratio; control is noise-only,0.0,sde,,,9,7,1,0,0.9706630091464524,1.0302236621537115,True,ok,-42.63945851653652,39.58988562641705,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-42.63749151938228,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-42.63749151938228,0.0,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-42.63749151938228,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-42.63749151938228,0.0,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-42.63749151938228,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-42.63749151938228,0.0,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.1,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,2.2211979915501443,,local target-band PSD ratio; control is noise-only,0.0,sde,,,14,12,1,0,1.3185460570098282,0.7584111261670902,True,ok,-42.63749151938228,44.85868951093242,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.1,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-8.725959448998731,,local target-band PSD ratio; control is noise-only,0.0,sde,,,13,11,1,0,1.1561378547526056,0.8649487566636104,True,ok,-42.63749151938228,33.91153207038355,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.1,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-6.278319259098782,,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,10,0,0,1.0267336771256097,0.9739624035704646,True,ok,-42.63749151938228,36.3591722602835,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.5,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-1.8767196207197776,,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,10,0,0,0.3309629099025997,3.0214866079534217,True,ok,-42.63749151938228,40.7607718986625,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.5,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-9.895896850658474,,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,1.2940700316631446,0.772755705280336,True,ok,-42.63749151938228,32.741594668723806,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,0.5,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-9.34805747140247,,local target-band PSD ratio; control is noise-only,0.0,sde,,,10,9,0,0,0.2172584975989276,4.602811908632733,True,ok,-42.63749151938228,33.28943404797981,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,2.0,2,0,12197140845732147655,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-0.3033990674699163,,local target-band PSD ratio; control is noise-only,0.0,sde,,,11,9,1,0,0.5271610224292499,1.896953601371789,True,ok,-42.63749151938228,42.33409245191236,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,2.0,2,1,10169787300851805037,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-9.831156924768434,,local target-band PSD ratio; control is noise-only,0.0,sde,,,12,11,0,0,1.4553380757822425,0.6871255666574251,True,ok,-42.63749151938228,32.806334594613844,,10,True
chb01,chb01_03.edf,0.0,10.0,0,FP1-F7,fhn_sde,no_external_drive,2.0,2,2,8486039138680595051,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,1.0,-8.491858485871461,,local target-band PSD ratio; control is noise-only,0.0,sde,,,9,8,0,0,1.734080743440958,0.5766744159880858,True,ok,-42.63749151938228,34.14563303351082,,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.0,1,0,3239748159860149055,bistable hysteresis; CV sample SD; five intervals,2.2,14.071244992831184,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.071244992831184,0.0,0.2263505431785155,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.0,1,1,10351572796592303553,bistable hysteresis; CV sample SD; five intervals,2.2,14.071244992831184,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.071244992831184,0.0,0.2263505431785155,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.0,1,2,8801633271046715744,bistable hysteresis; CV sample SD; five intervals,2.2,14.071244992831184,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.071244992831184,0.0,0.2263505431785155,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.1,1,0,3239748159860149055,bistable hysteresis; CV sample SD; five intervals,2.2,-3.9844045566486166,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.071244992831184,-18.055649549479803,-17.829299006301284,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.1,1,1,10351572796592303553,bistable hysteresis; CV sample SD; five intervals,2.2,-6.113633518597046,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.071244992831184,-20.18487851142823,-19.958527968249715,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.1,1,2,8801633271046715744,bistable hysteresis; CV sample SD; five intervals,2.2,-4.34795362422077,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.071244992831184,-18.419198617051958,-18.19284807387344,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.5,1,0,3239748159860149055,bistable hysteresis; CV sample SD; five intervals,2.2,-7.364576337681166,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,4,3,0,1,,,False,insufficient_intervals,14.071244992831184,-21.43582133051235,-21.209470787333835,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.5,1,1,10351572796592303553,bistable hysteresis; CV sample SD; five intervals,2.2,-6.6096440996173005,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,14.071244992831184,-20.680889092448485,-20.45453854926997,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,0.5,1,2,8801633271046715744,bistable hysteresis; CV sample SD; five intervals,2.2,-6.57232383349794,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,14.071244992831184,-20.643568826329123,-20.41721828315061,10,True
chb01,chb01_03.edf,3000.0,3010.0,1,FP1-F7,bistable_driven_regularity,eeg_component,2.0,1,0,3239748159860149055,bistable hysteresis; CV sample SD; five intervals,2.2,-3.779987355839897,13.844894449652667,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,10,9,0,1,1.3455265970285843,0.7432034433272195,True,ok,14.071244992831184,-17.851232348671083,-17.624881805492567,10,True
