patient,file,start_sec,mode,seed,condition,sr_value,cr_value,sr_reason,cr_reason,frequency,max_clipped_fraction,bistable_valid,bistable_reason,bistable_events,bistable_intervals,bistable_cv,fhn_events,fhn_intervals,fhn_valid,sr_missing,cr_missing
chb03,chb03_03.edf,1800.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,1800.0,centered,49,driven,-21.67863677372339,0.7638916067424947,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb03,chb03_03.edf,1800.0,centered,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb03,chb03_03.edf,1800.0,centered,50,driven,-21.20148993608717,0.8411903142551997,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb03,chb03_03.edf,1800.0,centered,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,1800.0,centered,51,driven,-30.226557073785624,0.5643904848667791,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb03,chb03_03.edf,1800.0,centered,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb03,chb03_03.edf,1800.0,centered,52,driven,-23.489411532584867,0.5907652558332631,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,10,7,True,0,0
chb03,chb03_03.edf,1800.0,centered,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,1800.0,centered,53,driven,-29.283354554835178,0.24511124281430097,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb03,chb03_03.edf,1800.0,centered,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb03,chb03_03.edf,1800.0,centered,54,driven,-13.946408845844529,1.2136425341475314,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,11,9,True,0,0
chb03,chb03_03.edf,1800.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,1800.0,centered,55,driven,-16.939867746856173,1.297886402709667,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,7,6,True,0,0
chb03,chb03_03.edf,1800.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,1800.0,centered,56,driven,-25.900354444752328,0.6932165650682691,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb03,chb03_03.edf,1800.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,1800.0,centered,57,driven,-31.379624291177898,0.6559552833513658,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb03,chb03_03.edf,1800.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,1800.0,centered,58,driven,-20.99541602282986,0.44714074497492345,ok,ok,1.4000000000000001,0.0,True,ok,9.0,8.0,0.8025168083501534,10,8,True,0,0
chb03,chb03_03.edf,1800.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,1800.0,centered,59,driven,-18.92197642376742,1.0847653841244276,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,13,10,True,0,0
chb03,chb03_03.edf,1800.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb03,chb03_03.edf,1800.0,centered,60,driven,-26.36763138276663,0.25940051992547997,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb03,chb03_03.edf,1800.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,1800.0,centered,61,driven,-25.744827534623134,0.20969099980420436,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb03,chb03_03.edf,1800.0,centered,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb03,chb03_03.edf,3592.0,centered,42,driven,-7.970391861169606,0.9589743574261135,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,14,11,True,0,0
chb03,chb03_03.edf,3592.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,3592.0,centered,43,driven,-10.309093623027138,0.7927189995908239,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb03,chb03_03.edf,3592.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,3592.0,centered,44,driven,-13.0217421982723,0.5817771800451791,ok,ok,1.3,0.0,True,ok,6.0,5.0,0.7653047377900415,11,10,True,0,0
chb03,chb03_03.edf,3592.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,3592.0,centered,45,driven,-11.03280997426277,0.26769318484348065,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb03,chb03_03.edf,3592.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb03,chb03_03.edf,3592.0,centered,46,driven,-18.59408735446779,0.3987812184155495,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb03,chb03_03.edf,3592.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb03,chb03_03.edf,3592.0,centered,47,driven,-18.896295069510696,0.265982666145547,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,14,12,True,0,0
chb03,chb03_03.edf,3592.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb03,chb03_03.edf,3592.0,centered,48,driven,-17.832047526945825,0.5153559119446787,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,11,9,True,0,0
chb03,chb03_03.edf,3592.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,3592.0,centered,49,driven,-10.461319092296872,1.4353149327478165,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,13,12,True,0,0
chb03,chb03_03.edf,3592.0,centered,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb03,chb03_03.edf,3592.0,centered,50,driven,-11.891070100444754,0.7328027334724222,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,8,7,True,0,0
chb03,chb03_03.edf,3592.0,centered,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,3592.0,centered,51,driven,-18.572344858572933,0.6155309299365473,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,9,7,True,0,0
chb03,chb03_03.edf,3592.0,centered,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb03,chb03_03.edf,3592.0,centered,52,driven,-14.336405233474562,0.8999007741789422,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,12,11,True,0,0
chb03,chb03_03.edf,3592.0,centered,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,3592.0,centered,53,driven,-18.875406957404266,0.24511124281430097,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb03,chb03_03.edf,3592.0,centered,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb03,chb03_03.edf,3592.0,centered,54,driven,-3.287381799835681,0.7936686900489445,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb03,chb03_03.edf,3592.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,3592.0,centered,55,driven,-5.723806603178666,1.1071407888439386,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,10,9,True,0,0
chb03,chb03_03.edf,3592.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,3592.0,centered,56,driven,-16.149029497842108,0.7198168186791657,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,13,11,True,0,0
chb03,chb03_03.edf,3592.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,3592.0,centered,57,driven,-22.598587017072102,0.6559552833513658,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb03,chb03_03.edf,3592.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,3592.0,centered,58,driven,-9.954226625137476,0.44714074497492345,ok,ok,1.3,0.0,True,ok,9.0,8.0,0.8081207724669367,10,8,True,0,0
chb03,chb03_03.edf,3592.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,3592.0,centered,59,driven,-9.785654394303727,0.9535976395037187,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb03,chb03_03.edf,3592.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb03,chb03_03.edf,3592.0,centered,60,driven,-15.252641358938156,0.25940051992547997,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb03,chb03_03.edf,3592.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,3592.0,centered,61,driven,-14.3049433942302,0.2460573561161468,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb03,chb03_03.edf,3592.0,centered,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb03,chb03_03.edf,8.0,trailing,42,driven,-9.29108724483476,0.896964841746811,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,11,9,True,0,0
chb03,chb03_03.edf,8.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,8.0,trailing,43,driven,-10.538849310715815,0.8210858044271492,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,15,13,True,0,0
chb03,chb03_03.edf,8.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,8.0,trailing,44,driven,-14.150009804799973,0.5214525148879743,ok,ok,1.3,0.0,True,ok,6.0,5.0,0.7644294068001275,10,8,True,0,0
chb03,chb03_03.edf,8.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,8.0,trailing,45,driven,-10.64684158134456,0.26769318484348065,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb03,chb03_03.edf,8.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb03,chb03_03.edf,8.0,trailing,46,driven,-17.664525176102266,0.3987812184155495,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb03,chb03_03.edf,8.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb03,chb03_03.edf,8.0,trailing,47,driven,-17.31963202112557,0.20210995870036225,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb03,chb03_03.edf,8.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb03,chb03_03.edf,8.0,trailing,48,driven,-18.237866498051677,0.4943134887043402,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb03,chb03_03.edf,8.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,8.0,trailing,49,driven,-11.732190136386986,0.627323804944464,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,10,9,True,0,0
chb03,chb03_03.edf,8.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb03,chb03_03.edf,8.0,trailing,50,driven,-13.254699600583045,0.8427959513436701,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb03,chb03_03.edf,8.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,8.0,trailing,51,driven,-20.012042064583206,0.4999478380308875,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,8,7,True,0,0
chb03,chb03_03.edf,8.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb03,chb03_03.edf,8.0,trailing,52,driven,-13.577237191345963,0.8999007741789422,ok,ok,1.3,0.0,False,insufficient_intervals,3.0,2.0,,12,11,True,0,0
chb03,chb03_03.edf,8.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,8.0,trailing,53,driven,-17.191526584292127,0.29204347757800453,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb03,chb03_03.edf,8.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb03,chb03_03.edf,8.0,trailing,54,driven,-2.5573770316876567,0.7658134044625658,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb03,chb03_03.edf,8.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,8.0,trailing,55,driven,-5.705378795798472,1.0478979712046146,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb03,chb03_03.edf,8.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,8.0,trailing,56,driven,-17.175586015307875,0.9727653707449085,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb03,chb03_03.edf,8.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,8.0,trailing,57,driven,-21.149463033122775,0.6559552833513658,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb03,chb03_03.edf,8.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,8.0,trailing,58,driven,-10.234635829161327,0.44714074497492345,ok,ok,1.3,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb03,chb03_03.edf,8.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,8.0,trailing,59,driven,-11.680260817937736,0.9628884703032005,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb03,chb03_03.edf,8.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb03,chb03_03.edf,8.0,trailing,60,driven,-16.29838196378808,0.26258427370726956,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb03,chb03_03.edf,8.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,8.0,trailing,61,driven,-14.34807388143493,0.2461578599644209,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb03,chb03_03.edf,8.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb03,chb03_03.edf,1804.0,trailing,42,driven,-18.63213454591558,0.8809953131673368,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb03,chb03_03.edf,1804.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,1804.0,trailing,43,driven,-22.34383926876528,0.7927189995908239,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb03,chb03_03.edf,1804.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,1804.0,trailing,44,driven,-23.696136213854114,0.6453962439929484,ok,ok,1.4000000000000001,0.0,True,ok,6.0,5.0,0.7612924719352987,12,11,True,0,0
chb03,chb03_03.edf,1804.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,1804.0,trailing,45,driven,-22.935679327558326,0.26769318484348065,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb03,chb03_03.edf,1804.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb03,chb03_03.edf,1804.0,trailing,46,driven,-30.900211339889218,0.4030968121819015,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb03,chb03_03.edf,1804.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb03,chb03_03.edf,1804.0,trailing,47,driven,-28.09295862256303,0.30351884295827386,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,1.0,0.0,,14,12,True,0,0
chb03,chb03_03.edf,1804.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb03,chb03_03.edf,1804.0,trailing,48,driven,-27.215606747914656,0.5210521674832099,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,11,9,True,0,0
chb03,chb03_03.edf,1804.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,1804.0,trailing,49,driven,-21.611871887245773,1.4353564490666706,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,3.0,2.0,,13,12,True,0,0
chb03,chb03_03.edf,1804.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb03,chb03_03.edf,1804.0,trailing,50,driven,-23.704805847416935,0.8831303762492627,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb03,chb03_03.edf,1804.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,1804.0,trailing,51,driven,-28.082850971712624,0.5206949490589081,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,8,7,True,0,0
chb03,chb03_03.edf,1804.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb03,chb03_03.edf,1804.0,trailing,52,driven,-22.35357396813656,1.2393867564994023,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb03,chb03_03.edf,1804.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,1804.0,trailing,53,driven,-28.69635412917348,0.29204347757800453,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb03,chb03_03.edf,1804.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb03,chb03_03.edf,1804.0,trailing,54,driven,-13.22323559956911,0.8277191425708469,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,13,12,True,0,0
chb03,chb03_03.edf,1804.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,1804.0,trailing,55,driven,-16.685083341041146,1.0478979712046146,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb03,chb03_03.edf,1804.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,1804.0,trailing,56,driven,-29.249272384871347,0.6932165650682691,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb03,chb03_03.edf,1804.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,1804.0,trailing,57,driven,-31.191912567288906,0.725984212274472,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb03,chb03_03.edf,1804.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,1804.0,trailing,58,driven,-22.660115959482745,0.44714074497492345,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb03,chb03_03.edf,1804.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,1804.0,trailing,59,driven,-18.287339119508548,0.9628884703032005,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb03,chb03_03.edf,1804.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb03,chb03_03.edf,1804.0,trailing,60,driven,-26.830253694216598,0.26258427370726956,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb03,chb03_03.edf,1804.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb03,chb03_03.edf,1804.0,trailing,61,driven,-24.96316131996838,0.24415270242309006,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb03,chb03_03.edf,1804.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb03,chb03_03.edf,3596.0,trailing,42,driven,-7.481063352308308,0.9605984988978551,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb03,chb03_03.edf,3596.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,3596.0,trailing,43,driven,-9.598604142824176,0.8577440046665656,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,15,14,True,0,0
chb03,chb03_03.edf,3596.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb03,chb03_03.edf,3596.0,trailing,44,driven,-12.617410091073374,0.5801835197482597,ok,ok,1.3,0.0,True,ok,6.0,5.0,0.7659876120868265,11,10,True,0,0
chb03,chb03_03.edf,3596.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb03,chb03_03.edf,3596.0,trailing,45,driven,-10.337452506166672,0.26769318484348065,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb03,chb03_03.edf,3596.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb03,chb03_03.edf,3596.0,trailing,46,driven,-17.653078958639316,0.5357871908502182,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb03,chb03_03.edf,3596.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb03,chb03_03.edf,3596.0,trailing,47,driven,-17.16573016865377,0.20210995870036225,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb03,chb03_03.edf,3596.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb03,chb03_03.edf,3596.0,trailing,48,driven,-17.786166153757883,0.22949076060807055,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb03,chb03_03.edf,3596.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb03,chb03_03.edf,3596.0,trailing,49,driven,-11.199556162035801,0.6549590477019663,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb03,chb03_03.edf,3596.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb03,chb03_03.edf,3596.0,trailing,50,driven,-11.721230179861985,0.8619158591945313,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb03,chb03_03.edf,3596.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb03,chb03_03.edf,3596.0,trailing,51,driven,-17.8412152803908,0.5865087399906893,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb03,chb03_03.edf,3596.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb03,chb03_03.edf,3596.0,trailing,52,driven,-12.904650548444401,1.0156051930222936,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,14,12,True,0,0
chb03,chb03_03.edf,3596.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb03,chb03_03.edf,3596.0,trailing,53,driven,-17.472939976613457,0.24511124281430097,ok,ok,1.3,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb03,chb03_03.edf,3596.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb03,chb03_03.edf,3596.0,trailing,54,driven,-2.4367200276553467,0.7874165260409353,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb03,chb03_03.edf,3596.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
